,Generator,Time,Value,Zones
275,OSU_ENERGY_CENTER_STG,12,0.0,PNW
276,OSU_ENERGY_CENTER_STG,13,0.0,PNW
277,OSU_ENERGY_CENTER_STG,14,0.0,PNW
278,OSU_ENERGY_CENTER_STG,15,0.0,PNW
279,OSU_ENERGY_CENTER_STG,16,0.0,PNW
280,OSU_ENERGY_CENTER_STG,17,0.0,PNW
281,OSU_ENERGY_CENTER_STG,18,0.0,PNW
282,OSU_ENERGY_CENTER_STG,19,0.0,PNW
283,OSU_ENERGY_CENTER_STG,20,0.0,PNW
284,OSU_ENERGY_CENTER_STG,21,0.0,PNW
285,OSU_ENERGY_CENTER_STG,22,0.0,PNW
286,OSU_ENERGY_CENTER_STG,23,0.0,PNW
287,OSU_ENERGY_CENTER_STG,24,0.0,PNW
288,RATHDRUM_2,1,0.0,PNW
289,RATHDRUM_2,2,0.0,PNW
290,RATHDRUM_2,3,0.0,PNW
291,RATHDRUM_2,4,0.0,PNW
292,RATHDRUM_2,5,0.0,PNW
293,RATHDRUM_2,6,0.0,PNW
294,RATHDRUM_2,7,0.0,PNW
295,RATHDRUM_2,8,0.0,PNW
296,RATHDRUM_2,9,0.0,PNW
297,RATHDRUM_2,10,0.0,PNW
298,RATHDRUM_2,11,0.0,PNW
299,RATHDRUM_2,12,0.0,PNW
300,RATHDRUM_2,13,0.0,PNW
301,RATHDRUM_2,14,0.0,PNW
302,RATHDRUM_2,15,0.0,PNW
303,RATHDRUM_2,16,0.0,PNW
304,RATHDRUM_2,17,0.0,PNW
305,RATHDRUM_2,18,83.2,PNW
306,RATHDRUM_2,19,0.0,PNW
307,RATHDRUM_2,20,0.0,PNW
308,RATHDRUM_2,21,0.0,PNW
309,RATHDRUM_2,22,0.0,PNW
310,RATHDRUM_2,23,0.0,PNW
311,RATHDRUM_2,24,0.0,PNW
312,ALDEN_BAILEY_LOKI,1,0.0,PNW
313,ALDEN_BAILEY_LOKI,2,0.0,PNW
314,ALDEN_BAILEY_LOKI,3,0.0,PNW
315,ALDEN_BAILEY_LOKI,4,0.0,PNW
316,ALDEN_BAILEY_LOKI,5,0.0,PNW
317,ALDEN_BAILEY_LOKI,6,0.0,PNW
318,ALDEN_BAILEY_LOKI,7,0.0,PNW
319,ALDEN_BAILEY_LOKI,8,0.0,PNW
320,ALDEN_BAILEY_LOKI,9,0.0,PNW
321,ALDEN_BAILEY_LOKI,10,0.0,PNW
322,ALDEN_BAILEY_LOKI,11,0.0,PNW
323,ALDEN_BAILEY_LOKI,12,0.0,PNW
324,ALDEN_BAILEY_LOKI,13,0.0,PNW
325,ALDEN_BAILEY_LOKI,14,0.0,PNW
326,ALDEN_BAILEY_LOKI,15,0.0,PNW
327,ALDEN_BAILEY_LOKI,16,0.0,PNW
328,ALDEN_BAILEY_LOKI,17,0.0,PNW
329,ALDEN_BAILEY_LOKI,18,0.0,PNW
330,ALDEN_BAILEY_LOKI,19,0.0,PNW
331,ALDEN_BAILEY_LOKI,20,0.0,PNW
332,ALDEN_BAILEY_LOKI,21,0.0,PNW
333,ALDEN_BAILEY_LOKI,22,0.0,PNW
334,ALDEN_BAILEY_LOKI,23,0.0,PNW
335,ALDEN_BAILEY_LOKI,24,0.0,PNW
336,PNWH,1,63.7801844176533,PNW
337,PNWH,2,0.0,PNW
338,PNWH,3,0.0,PNW
339,PNWH,4,81.35687883843013,PNW
340,PNWH,5,0.0,PNW
341,PNWH,6,71.69590493470719,PNW
342,PNWH,7,0.0,PNW
343,PNWH,8,0.0,PNW
344,PNWH,9,71.56017765138576,PNW
345,PNWH,10,0.0,PNW
346,PNWH,11,0.0,PNW
347,PNWH,12,204.6156872211331,PNW
348,PNWH,13,5.9969806898152456e-12,PNW
349,PNWH,14,140.5798685177311,PNW
350,PNWH,15,704.1389459337037,PNW
351,PNWH,16,0.0,PNW
352,PNWH,17,0.0,PNW
353,PNWH,18,0.0,PNW
354,PNWH,19,32.20512439690887,PNW
355,PNWH,20,29.591962323555663,PNW
356,PNWH,21,0.0,PNW
357,PNWH,22,4.604316927725449e-12,PNW
358,PNWH,23,0.0,PNW
