,0
671,14832.304516195774
672,14164.537031649168
673,13882.149133696465
674,13780.839567588386
675,13935.955958650986
676,14604.70784952911
677,16107.773659965504
678,18525.132724413255
679,20169.302319583312
680,19916.299490531623
681,19458.551619019574
682,18972.691830188753
683,18425.102384374295
684,17948.073507276382
685,17563.478464816024
686,17280.043513231216
687,17261.828057364764
688,17856.375996289113
689,19643.637233173886
690,19994.696042859494
691,19515.4812760032
692,18761.102495735668
693,17703.72141118392
694,16537.582378775565
695,15343.080971693262
696,14576.088899064047
697,14267.252965356607
698,14155.178811165917
699,14250.543284909736
700,14726.603668897757
701,15918.084023467698
702,18015.75530132412
703,19731.078983272557
704,19769.42117917282
705,19478.163993693517
706,19179.095116595603
707,18714.73251919891
708,18262.03766146707
709,17889.079901316403
710,17610.061707273806
711,17638.978989583495
712,18286.20471212176
713,19922.11373559786
714,20155.121680477045
715,19642.68389984055
716,18800.237608585747
717,17619.860930365518
718,16366.853542649294
719,15175.4743050266
720,14401.500429417389
721,14073.792121036007
722,13961.16312662188
723,14048.696322153182
724,14498.503806699788
725,15681.94169572024
726,17575.22334303369
727,19180.22693410658
728,19226.423808965003
729,18963.508746018822
730,18633.33169536414
731,18197.346632417954
732,17835.380745637
733,17551.350382134806
734,17316.323557180283
735,17429.08478846632
736,18102.715579905598
737,19625.485908034883
738,19954.35063391953
739,19525.993539315772
740,18673.258435397947
741,17586.274905782524
742,16203.682472628532
743,15037.476201859556
744,14630.476316198348
745,14233.939995525468
746,14185.999379882449
747,14329.524196642642
748,15006.03800483955
749,16631.92280969007
750,19261.194541924233
751,20881.893843981812
752,20544.269645842054
753,19967.447526286356
754,19625.053328146598
755,19243.915843599993
756,18952.901325907103
757,18610.722630560285
758,18421.00139927425
759,18584.384046574836
760,19250.475318832523
761,20758.649760180844
762,21091.007681596795
763,20644.754283828566
764,19949.11773745553
765,18581.282041357925
766,17085.06858213223
767,15747.32797542147
768,14956.492091617933
769,14610.287893478175
770,14464.202666289302
771,14596.354994036763
772,15219.858506143775
773,16838.95255754924
774,19346.90648568367
775,20905.64291176308
776,20608.25336911825
777,20126.345312877686
778,19630.9691065436
779,18971.356324418393
780,18589.565597414003
781,18166.352152719297
782,18072.32898065124
783,18075.384369105384
784,18656.31329015237
785,20049.993782524343
786,20294.228874888602
787,19783.34871957816
788,19064.526397785543
789,18067.23757059152
790,16849.88239628397
791,15704.223797767536
792,14900.664967596102
793,14476.662414148477
794,14312.336867406475
795,14397.817506512738
796,14825.702710238365
797,15789.714782867584
798,17211.096556429497
799,18428.813557180285
800,19000.108617149046
801,19391.780551976233
802,19176.20059890271
803,18797.17891323893
804,18344.154122919397
805,17945.43734489136
806,17668.64335196594
807,17691.068168726135
808,18191.327570591522
809,19514.8189746964
810,19738.059728141456
811,19139.90363912358
812,18477.285744148292
813,17647.527233529985
814,16531.955550843624
815,15454.691540409802
816,14671.10958211937
817,14252.235087889727
818,14087.15554524489
819,14084.630614145906
820,14454.961411540024
821,15312.694284540776
822,16630.317497580483
823,17718.272147120566
824,18229.983624592587
825,18506.354852901208
826,18304.720971337163
827,17962.26405550709
828,17607.120930365516
829,17330.35236984331
830,17098.316755689004
831,17151.8537419088
832,17693.57467412753
833,19257.83545961197
834,19799.747784382012
835,19523.38506966912
836,18882.447746387785
837,17771.514536325492
838,16455.864225704623
839,15264.842704283532
840,14509.609467780585
841,14161.914082303856
842,14149.567415637186
843,14271.551112472716
844,14912.451039105576
845,16473.89312626578
846,19061.14015607854
847,20566.701651058964
848,20230.769461113545
849,19679.39387042248
850,19200.559147515247
851,18664.33017954178
852,18185.914292760826
853,17740.03984545766
854,17307.413343033688
855,17159.26706630988
856,17645.058476369595
857,19424.27969276854
858,20198.71274752039
859,19935.52594602911
860,19374.177230196467
861,18266.663246203305
862,16842.68967561624
863,15645.561625330516
864,14807.43802532537
865,14485.22652141269
866,14365.593645434517
867,14512.361223834088
868,15063.210602236233
869,16484.69828306493
870,18861.4961102718
871,20396.015254041533
872,20354.009824615736
873,19852.496954592403
874,19307.147804867836
875,18638.306280469333
876,18091.057198157072
877,17510.97156351694
878,17159.389306159203
879,17151.997412303666
880,17804.166515101744
881,19503.44974267244
882,20073.772935226327
883,19772.58010617464
884,19101.758743041402
885,17969.962841729463
886,16592.289792932446
887,15349.137474117242
888,14650.101681189251
889,14217.791775042218
890,14114.886638728894
891,14227.026386588072
892,14776.269098323552
893,16075.835020121318
894,18364.51081567062
895,19930.85941120964
896,19911.38978066667
897,19530.772275634237
898,18964.25837953921
899,18436.36484694637
900,17998.676084187246
901,17552.163005972154
902,17091.72812477707
903,16892.506664813453
904,17104.153782880447
905,18636.75223764001
906,19489.244286805984
907,19533.249173955905
908,19147.41162199699
909,18024.82496724
910,16602.571689765406
911,15391.663205587756
912,14622.626750090267
913,14318.506662192138
914,14281.054082303854
915,14494.492390685238
916,15197.941449534253
917,16978.50887822212
918,19970.84152218919
919,21495.924342308623
920,21071.286127780208
921,20290.712093883147
922,19613.474040620004
923,18890.34546258939
924,18293.387113236357
925,17821.091135579856
926,17514.850452524526
927,17465.89755308312
928,18011.899511373547
929,19895.167599653498
930,20640.403304683354
931,20335.153832428245
932,19699.43703391438
933,18370.168142285478
934,16892.075389578353
935,15585.885512849392
936,14815.70485623473
937,14463.60798733114
938,14387.679107255808
939,14527.986799994169
940,15173.275357538956
941,16836.391349726448
942,19539.72326668913
943,21056.834990347135
944,20811.069124052003
945,20384.648259245583
946,19928.56913000684
947,19302.044659240437
948,18691.258294618496
949,18189.830056626837
950,17742.30362161517
951,17708.447708393553
952,18104.791862584243
953,19719.298561290307
954,20477.877828331082
955,20139.612351978805
956,19541.59363614616
957,18573.053483813135
958,17327.81269237386
959,16158.181285291561
960,15399.325674114669
961,15032.731065546235
962,14956.098303906854
963,15080.491728115734
964,15507.297570947623
965,16601.952200001884
966,18199.89522831308
967,19444.645881950324
968,20069.322973576658
969,20024.05037022513
970,19642.78368307264
971,19153.393938190886
972,18711.58234340265
973,18299.980314722496
974,18047.741252896067
975,18165.608353454652
976,18767.848142285475
977,20066.918655143272
978,20561.928013059594
979,20108.57007115783
980,19458.367884189818
981,18436.44574414829
982,17227.881390698094
983,16079.760804473157
984,15275.35142607101
985,14856.51357504479
986,14724.493918061162
987,14774.698553070255
988,15165.421906889414
989,16005.956172441476
990,17378.583014904405
991,18522.06047301035
992,19114.83548903005
993,19432.143521807368
994,19523.516283446752
995,19315.27418437687
996,19223.837426834656
997,19048.786515101747
998,18754.454234280773
999,18564.625034652305
1000,18807.86866407553
1001,19894.502284566497
1002,20143.967602630917
1003,19944.97180374809
1004,19702.456028328506
1005,18554.48815979388
1006,17116.997233529986
1007,15742.545210804672
1008,15218.19204171403
1009,15023.225764990219
1010,14956.339646554263
1011,15188.291288268976
1012,15881.229889762832
1013,17495.091109139194
1014,19938.446541186306
1015,21366.918059629974
1016,21040.736626107016
1017,20602.962750497813
1018,20229.28547116554
1019,19685.406913620754
1020,19138.55392628121
1021,18612.951578047923
1022,18218.348795922724
1023,18131.188499832835
1024,18682.657420879823
1025,20373.547496868276
1026,21305.723061118682
1027,21084.74313150841
1028,20491.967019027292
1029,19252.81296762182
1030,17585.504990703237
1031,16328.322305408423
1032,15524.851763132547
1033,15181.994870765715
1034,15124.26055530975
1035,15308.779068905471
1036,15934.175843956094
1037,17519.647013428556
1038,20089.948631323932
1039,21402.336795948442
1040,21218.782829463686
1041,20787.859959440353
1042,20185.366746400643
1043,19532.65602237367
1044,18877.984154958795
1045,18308.93014154755
1046,17803.581287912875
1047,17708.8738912644
1048,18267.714319201485
1049,19966.392293142646
1050,20831.031190726386
1051,20612.852721079733
1052,19982.841859250726
1053,18879.178652165854
1054,17268.312135210894
1055,16019.668857736298
1056,15262.293885665666
1057,14960.73438994731
1058,14912.731810059031
1059,15095.722607453146
1060,15663.85239628397
1061,17156.940188474033
1062,19611.164409720932
1063,21008.87777807108
1064,20949.853421643456
1065,20514.660232066995
1066,19902.849211950135
1067,19201.278397047616
1068,18604.583653654565
1069,18068.13370355847
1070,17536.909027577723
1071,17398.81094787392
1072,17839.56023540052
1073,19505.369534480684
1074,20676.16795124602
1075,20524.113363163407
1076,19991.32224919358
1077,18927.38589052648
1078,17360.602410814958
1079,16155.299520305798
1080,15416.32733333779
1081,15188.658042833777
1082,15159.295896837417
1083,15440.486785107078
1084,16194.678925148606
1085,17917.78587301807
1086,20631.672674153247
1087,21955.79846410382
1088,21629.415022386525
1089,21045.09477917796
1090,20345.020516603316
1091,19568.473788479176
1092,18763.4324018827
1093,18113.965946385215
1094,17580.926887536196
1095,17457.30940001217
1096,17959.69389424182
1097,19706.69070430925
1098,20869.410032807493
1099,20696.17384695923
1100,20146.27592852071
1101,18906.530323298648
1102,17292.482572080233
1103,16032.51710168279
1104,15232.995691623075
1105,14948.099963129975
1106,14949.556629796642
1107,15187.556216390543
1108,15777.940959783593
1109,17541.080968359747
1110,20378.8111937038
1111,21734.621982165663
1112,21285.147420523714
1113,20453.68254230605
1114,19634.647778427177
1115,18810.83093596425
1116,18180.145805605764
1117,17643.6683445224
1118,17261.31001565519
1119,17176.235131482692
1120,17723.052821243637
1121,19172.549109521016
1122,20206.685884571638
1123,19926.803970230278
1124,19363.22178326227
1125,18343.41610765049
1126,17156.121777663535
1127,16063.094867788299
1128,15295.654554190007
1129,14936.362616385399
1130,14816.544284540776
1131,14897.685562753295
1132,15301.516908378122
1133,16286.605738549559
1134,17567.454999635494
1135,18795.199306159207
1136,19458.718930747338
1137,19591.592466317594
1138,19352.788883820853
1139,18820.011308398698
1140,18169.06754712828
1141,17652.449514350963
1142,17232.8401329714
1143,17208.177849173004
1144,17670.876588468887
1145,18784.323451417644
1146,19501.48822125135
1147,19134.502700950008
1148,18587.143779903032
1149,17730.729813418267
1150,16719.332422724627
1151,15650.185694600494
1152,14921.240951207441
1153,14592.105451391923
1154,14541.272985842434
1155,14662.018556047677
1156,15136.884284540776
1157,16131.591220856671
1158,17675.840094977168
1159,18762.82673222576
1160,19104.178552714155
1161,19003.372888655947
1162,18560.266268915762
1163,17981.450015655188
1164,17420.857415281087
1165,16995.272120679907
1166,16662.933583620943
1167,16775.022759786163
1168,17320.902595543474
1169,18700.164638754613
1170,20138.214858499938
1171,20161.245611944993
1172,19715.223744530114
1173,18634.46653856499
1174,17196.855383623515
1175,16006.963017881824
1176,15339.063410802099
1177,15101.063161638696
1178,15170.66959962778
1179,15471.84596722714
1180,16272.652651402212
1181,18088.33608418724
1182,21172.646171729273
1183,22569.249082724255
1184,22001.39289985341
1185,21082.76496092906
1186,20222.264670794004
1187,19508.912117346386
1188,18815.170135592714
1189,18193.17160151117
1190,17756.728819385968
1191,17672.899276741133
1192,18117.584911381262
1193,19674.288367629535
1194,21008.82698960921
1195,20908.17824733591
1196,20456.03585515356
1197,19426.019906915135
1198,17922.056928507845
1199,16703.54801043828
1200,16056.758517697343
1201,15851.023313971713
1202,15922.244592184234
1203,16235.7978316646
1204,16987.77223204128
1205,18779.306940061415
1206,21458.534265964063
1207,22822.343069694834
1208,22447.594148647855
1209,21435.26575534576
1210,20424.307315117177
1211,19484.473395558907
1212,18667.041232054136
1213,17986.748816408548
1214,17433.59665290378
1215,17295.59475904824
1216,17832.93810988998
1217,19516.175673402464
1218,21090.157649201294
1219,21054.407262235858
1220,20533.877883833713
1221,19507.34004173975
1222,17943.101950482378
1223,16759.219584740687
1224,16063.190754569254
1225,15862.8929474921
1226,15885.548335946245
1227,16245.567397772676
1228,16976.898145262894
1229,18720.133653654564
1230,21320.677007117618
1231,22611.673163547806
1232,22211.495681978613
1233,21243.428681227833
1234,20158.746359435205
1235,19223.325840622572
1236,18360.741739313202
1237,17742.664550856483
1238,17310.469256255303
1239,17160.721701318973
1240,17575.393296107202
1241,19206.27762013932
1242,20925.359481599364
1243,21045.70016763211
1244,20611.788734109152
1245,19396.350710264087
1246,17838.118643589703
1247,16601.230364626397
1248,15953.439822350525
1249,15768.853226073581
1250,15867.710121417827
1251,16260.785506894561
1252,17210.642372820726
1253,19391.445826091585
1254,22561.311211212207
1255,23799.659056283595
1256,22862.94493151098
1257,21450.452703571325
1258,20345.825837645156
1259,19365.901575070508
1260,18525.326649926363
1261,17879.019508396126
1262,17427.429558300028
1263,17234.78348679056
1264,17525.84017394305
1265,19135.18719220224
1266,20823.65893932349
1267,20863.41423690209
1268,20334.499036153873
1269,19152.66470914434
1270,17618.417435766904
1271,16397.02573259472
1272,15741.094299071765
1273,15504.780077468764
1274,15542.30706368856
1275,15819.991170952768
1276,16625.747946003394
1277,18439.842431300785
1278,21364.737405992728
1279,22658.147441009543
1280,22009.7402994793
1281,21054.678983272555
1282,20177.918397047615
1283,19447.991029817214
1284,18842.37423130335
1285,18328.963598151928
1286,18017.66223204128
1287,17940.885612301092
1288,18257.813510253796
1289,19436.902357933635
1290,20672.099039131295
1291,20450.210411196775
1292,19834.08274489908
1293,18886.46060485755
1294,17520.62798697504
1295,16416.835254753736
1296,15718.738432776632
1297,15388.156357169995
1298,15342.349370950196
1299,15486.893114712211
1300,15933.166034639447
1301,16996.61013892624
1302,18502.34940001217
1303,19732.291150110847
1304,20168.25886035761
1305,19935.431029817213
1306,19221.374893872857
1307,18445.839054018383
1308,18056.575269284724
1309,17540.202762763587
1310,17172.756008198787
1311,17032.745735572138
1312,17031.327764252295
1313,18090.94202384952
1314,19328.948957187997
1315,19181.908936702177
1316,18709.482044335346
1317,17882.433920682477
1318,16791.923401869844
1319,15710.158614527727
1320,14994.159851768603
1321,14718.930356050245
1322,14662.227456608834
1323,14774.518095715093
1324,15166.954372438906
1325,16030.392519555015
1326,17440.077855127845
1327,18468.96104470431
1328,18858.136450666858
1329,18673.76982794926
1330,18184.52839144888
1331,17522.798280087507
1332,16986.27842086696
1333,16483.924407455717
1334,16083.264548235167
1335,16031.76434302083
1336,16417.229294605637
1337,17573.961751222876
1338,18868.66249573567
1339,18887.627130744764
1340,18485.007567614102
1341,17732.733234649735
1342,16590.541894979742
1343,15557.259778401456
1344,14860.192226442545
1345,14659.008893109212
1346,14679.876609310817
1347,14915.865876351592
1348,15608.49966108525
1349,17036.18627189318
1350,19071.81902162289
1351,20293.61611324922
1352,20501.39852889481
1353,20231.370654405353
1354,19755.701504680783
1355,19062.25594043038
1356,18384.705512493292
1357,17870.924694613353
1358,17478.785474499062
1359,17368.497166117682
1360,17657.609241724316
1361,18790.895600391425
1362,20085.200953472653
