,Source,Sink,Time,Value
705,PGE_valley,SCE,34,2044.7869131016055
706,PGE_valley,SCE,35,1709.1828923682604
707,PGE_valley,SCE,36,1464.0223114238556
708,PGE_valley,SCE,37,1164.9478111684346
709,PGE_valley,SCE,38,1365.0810025064043
710,PGE_valley,SCE,39,1620.597592699842
711,PGE_valley,SCE,40,1999.7188900216308
712,PGE_valley,SCE,41,2225.587519272244
713,PGE_valley,SCE,42,1755.6954356419883
714,PGE_valley,SCE,43,1066.9940589989503
715,PGE_valley,SCE,44,1000.255062437534
716,PGE_valley,SCE,45,1150.4266254043691
717,PGE_valley,SCE,46,1569.0553384983539
718,PGE_valley,SCE,47,1912.7046788017005
719,PGE_valley,SCE,48,2121.528073353266
720,PGE_valley,PGE_bay,25,3473.5105398221135
721,PGE_valley,PGE_bay,26,3375.049779875626
722,PGE_valley,PGE_bay,27,3274.846763963845
723,PGE_valley,PGE_bay,28,3169.967824378353
724,PGE_valley,PGE_bay,29,3189.1247965801695
725,PGE_valley,PGE_bay,30,3254.9450671798004
726,PGE_valley,PGE_bay,31,3413.6864634504454
727,PGE_valley,PGE_bay,32,3745.200130778294
728,PGE_valley,PGE_bay,33,3866.911353958555
729,PGE_valley,PGE_bay,34,3985.519955253115
730,PGE_valley,PGE_bay,35,4017.6159711101263
731,PGE_valley,PGE_bay,36,3903.621931289491
732,PGE_valley,PGE_bay,37,3860.019134904039
733,PGE_valley,PGE_bay,38,3787.042860757006
734,PGE_valley,PGE_bay,39,3822.0437506230055
735,PGE_valley,PGE_bay,40,3771.5640722740677
736,PGE_valley,PGE_bay,41,3905.797466277825
737,PGE_valley,PGE_bay,42,4010.8090110393277
738,PGE_valley,PGE_bay,43,4432.692521114313
739,PGE_valley,PGE_bay,44,4399.683889466526
740,PGE_valley,PGE_bay,45,4309.736995841976
741,PGE_valley,PGE_bay,46,4058.19071951274
742,PGE_valley,PGE_bay,47,3893.6025392102374
743,PGE_valley,PGE_bay,48,3499.7979567298894
744,PGE_valley,PGE_valley,25,0.0
745,PGE_valley,PGE_valley,26,0.0
746,PGE_valley,PGE_valley,27,0.0
747,PGE_valley,PGE_valley,28,0.0
748,PGE_valley,PGE_valley,29,0.0
749,PGE_valley,PGE_valley,30,0.0
750,PGE_valley,PGE_valley,31,0.0
751,PGE_valley,PGE_valley,32,0.0
752,PGE_valley,PGE_valley,33,0.0
753,PGE_valley,PGE_valley,34,0.0
754,PGE_valley,PGE_valley,35,0.0
755,PGE_valley,PGE_valley,36,0.0
756,PGE_valley,PGE_valley,37,0.0
757,PGE_valley,PGE_valley,38,0.0
758,PGE_valley,PGE_valley,39,0.0
759,PGE_valley,PGE_valley,40,0.0
760,PGE_valley,PGE_valley,41,0.0
761,PGE_valley,PGE_valley,42,0.0
762,PGE_valley,PGE_valley,43,0.0
763,PGE_valley,PGE_valley,44,0.0
764,PGE_valley,PGE_valley,45,0.0
765,PGE_valley,PGE_valley,46,0.0
766,PGE_valley,PGE_valley,47,0.0
767,PGE_valley,PGE_valley,48,0.0
