,Zone,Time,Value
179,PGE_valley,36,142.41349682595572
180,PGE_valley,37,143.71689588168456
181,PGE_valley,38,130.20270567228513
182,PGE_valley,39,102.28252589956648
183,PGE_valley,40,86.3673374296138
184,PGE_valley,41,108.11352167519567
185,PGE_valley,42,124.37170989665593
186,PGE_valley,43,130.3399055728882
187,PGE_valley,44,115.52231630775987
188,PGE_valley,45,120.80451248097691
189,PGE_valley,46,113.46431779871423
190,PGE_valley,47,109.62272058182913
191,PGE_valley,48,85.40693812539253
