,Generator,Zone,Time,NOX lb,SO2 lb,CO2 lb,N2O lb,CO2_equivelent lb
90,RATHDRUMPWR_STG1,PNW,19,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
91,RATHDRUMPWR_STG1,PNW,20,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
92,RATHDRUMPWR_STG1,PNW,21,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
93,RATHDRUMPWR_STG1,PNW,22,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
94,RATHDRUMPWR_STG1,PNW,23,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
95,RATHDRUMPWR_STG1,PNW,24,5.372400000000001,0.0,41209.2384,0.0,41248.798800000004
96,RUPERT_1002,PNW,1,0.0,0.0,0.0,0.0,0.0
97,RUPERT_1002,PNW,2,0.0,0.0,0.0,0.0,0.0
98,RUPERT_1002,PNW,3,0.0,0.0,0.0,0.0,0.0
99,RUPERT_1002,PNW,4,0.0,0.0,0.0,0.0,0.0
100,RUPERT_1002,PNW,5,0.0,0.0,0.0,0.0,0.0
101,RUPERT_1002,PNW,6,0.0,0.0,0.0,0.0,0.0
102,RUPERT_1002,PNW,7,0.0,0.0,0.0,0.0,0.0
103,RUPERT_1002,PNW,8,0.0,0.0,0.0,0.0,0.0
104,RUPERT_1002,PNW,9,0.0,0.0,0.0,0.0,0.0
105,RUPERT_1002,PNW,10,0.0,0.0,0.0,0.0,0.0
106,RUPERT_1002,PNW,11,0.0,0.0,0.0,0.0,0.0
107,RUPERT_1002,PNW,12,0.0,0.0,0.0,0.0,0.0
108,RUPERT_1002,PNW,13,0.0,0.0,0.0,0.0,0.0
109,RUPERT_1002,PNW,14,0.0,0.0,0.0,0.0,0.0
110,RUPERT_1002,PNW,15,0.0,0.0,0.0,0.0,0.0
111,RUPERT_1002,PNW,16,0.0,0.0,0.0,0.0,0.0
112,RUPERT_1002,PNW,17,0.0,0.0,0.0,0.0,0.0
113,RUPERT_1002,PNW,18,0.0,0.0,0.0,0.0,0.0
114,RUPERT_1002,PNW,19,0.0,0.0,0.0,0.0,0.0
115,RUPERT_1002,PNW,20,0.0,0.0,0.0,0.0,0.0
116,RUPERT_1002,PNW,21,0.0,0.0,0.0,0.0,0.0
117,RUPERT_1002,PNW,22,0.0,0.0,0.0,0.0,0.0
