,Generator,Time,Value,Zones
330,OSU_ENERGY_CENTER_CTG,19,5.5,PNW
331,OSU_ENERGY_CENTER_CTG,20,0.0,PNW
332,OSU_ENERGY_CENTER_CTG,21,0.0,PNW
333,OSU_ENERGY_CENTER_CTG,22,0.0,PNW
334,OSU_ENERGY_CENTER_CTG,23,0.0,PNW
335,OSU_ENERGY_CENTER_CTG,24,0.0,PNW
336,GRAND_COULEE_PS,1,0.0,PNW
337,GRAND_COULEE_PS,2,0.0,PNW
338,GRAND_COULEE_PS,3,0.0,PNW
339,GRAND_COULEE_PS,4,0.0,PNW
340,GRAND_COULEE_PS,5,0.0,PNW
341,GRAND_COULEE_PS,6,0.0,PNW
342,GRAND_COULEE_PS,7,0.0,PNW
343,GRAND_COULEE_PS,8,0.0,PNW
344,GRAND_COULEE_PS,9,0.0,PNW
345,GRAND_COULEE_PS,10,0.0,PNW
346,GRAND_COULEE_PS,11,0.0,PNW
347,GRAND_COULEE_PS,12,0.0,PNW
348,GRAND_COULEE_PS,13,0.0,PNW
349,GRAND_COULEE_PS,14,0.0,PNW
350,GRAND_COULEE_PS,15,0.0,PNW
351,GRAND_COULEE_PS,16,0.0,PNW
352,GRAND_COULEE_PS,17,0.0,PNW
353,GRAND_COULEE_PS,18,0.0,PNW
354,GRAND_COULEE_PS,19,0.0,PNW
355,GRAND_COULEE_PS,20,0.0,PNW
356,GRAND_COULEE_PS,21,0.0,PNW
357,GRAND_COULEE_PS,22,0.0,PNW
358,GRAND_COULEE_PS,23,0.0,PNW
359,GRAND_COULEE_PS,24,0.0,PNW
360,UNIV_OF_WA_DG6,1,0.0,PNW
361,UNIV_OF_WA_DG6,2,2.0,PNW
362,UNIV_OF_WA_DG6,3,0.0,PNW
363,UNIV_OF_WA_DG6,4,0.0,PNW
364,UNIV_OF_WA_DG6,5,0.0,PNW
365,UNIV_OF_WA_DG6,6,0.0,PNW
366,UNIV_OF_WA_DG6,7,0.0,PNW
367,UNIV_OF_WA_DG6,8,0.0,PNW
368,UNIV_OF_WA_DG6,9,0.0,PNW
369,UNIV_OF_WA_DG6,10,0.0,PNW
370,UNIV_OF_WA_DG6,11,2.0,PNW
371,UNIV_OF_WA_DG6,12,0.0,PNW
372,UNIV_OF_WA_DG6,13,0.0,PNW
373,UNIV_OF_WA_DG6,14,0.0,PNW
374,UNIV_OF_WA_DG6,15,0.0,PNW
375,UNIV_OF_WA_DG6,16,0.0,PNW
376,UNIV_OF_WA_DG6,17,0.0,PNW
377,UNIV_OF_WA_DG6,18,0.0,PNW
378,UNIV_OF_WA_DG6,19,0.0,PNW
379,UNIV_OF_WA_DG6,20,0.0,PNW
380,UNIV_OF_WA_DG6,21,0.0,PNW
381,UNIV_OF_WA_DG6,22,2.0,PNW
382,UNIV_OF_WA_DG6,23,0.0,PNW
383,UNIV_OF_WA_DG6,24,0.0,PNW
384,RATHDRUMPWR_CTG1,1,0.0,PNW
385,RATHDRUMPWR_CTG1,2,0.0,PNW
386,RATHDRUMPWR_CTG1,3,0.0,PNW
387,RATHDRUMPWR_CTG1,4,179.4,PNW
388,RATHDRUMPWR_CTG1,5,0.0,PNW
389,RATHDRUMPWR_CTG1,6,0.0,PNW
390,RATHDRUMPWR_CTG1,7,0.0,PNW
391,RATHDRUMPWR_CTG1,8,0.0,PNW
392,RATHDRUMPWR_CTG1,9,179.4,PNW
393,RATHDRUMPWR_CTG1,10,0.0,PNW
394,RATHDRUMPWR_CTG1,11,0.0,PNW
395,RATHDRUMPWR_CTG1,12,179.4,PNW
396,RATHDRUMPWR_CTG1,13,0.0,PNW
397,RATHDRUMPWR_CTG1,14,0.0,PNW
398,RATHDRUMPWR_CTG1,15,0.0,PNW
399,RATHDRUMPWR_CTG1,16,0.0,PNW
400,RATHDRUMPWR_CTG1,17,0.0,PNW
401,RATHDRUMPWR_CTG1,18,0.0,PNW
402,RATHDRUMPWR_CTG1,19,0.0,PNW
403,RATHDRUMPWR_CTG1,20,0.0,PNW
404,RATHDRUMPWR_CTG1,21,0.0,PNW
405,RATHDRUMPWR_CTG1,22,0.0,PNW
406,RATHDRUMPWR_CTG1,23,0.0,PNW
407,RATHDRUMPWR_CTG1,24,0.0,PNW
408,UNIV_OF_WA_DG5,1,0.0,PNW
409,UNIV_OF_WA_DG5,2,0.0,PNW
410,UNIV_OF_WA_DG5,3,0.0,PNW
411,UNIV_OF_WA_DG5,4,0.0,PNW
412,UNIV_OF_WA_DG5,5,0.0,PNW
413,UNIV_OF_WA_DG5,6,0.0,PNW
414,UNIV_OF_WA_DG5,7,0.0,PNW
415,UNIV_OF_WA_DG5,8,2.0,PNW
416,UNIV_OF_WA_DG5,9,0.0,PNW
417,UNIV_OF_WA_DG5,10,0.0,PNW
418,UNIV_OF_WA_DG5,11,2.0,PNW
419,UNIV_OF_WA_DG5,12,0.0,PNW
420,UNIV_OF_WA_DG5,13,0.0,PNW
421,UNIV_OF_WA_DG5,14,0.0,PNW
422,UNIV_OF_WA_DG5,15,0.0,PNW
423,UNIV_OF_WA_DG5,16,0.0,PNW
424,UNIV_OF_WA_DG5,17,0.0,PNW
425,UNIV_OF_WA_DG5,18,0.0,PNW
426,UNIV_OF_WA_DG5,19,0.0,PNW
427,UNIV_OF_WA_DG5,20,0.0,PNW
428,UNIV_OF_WA_DG5,21,0.0,PNW
429,UNIV_OF_WA_DG5,22,0.0,PNW
430,UNIV_OF_WA_DG5,23,0.0,PNW
431,UNIV_OF_WA_DG5,24,0.0,PNW
432,HERMISTON_4,1,0.0,PNW
433,HERMISTON_4,2,0.0,PNW
434,HERMISTON_4,3,0.0,PNW
435,HERMISTON_4,4,0.0,PNW
436,HERMISTON_4,5,0.0,PNW
437,HERMISTON_4,6,204.5,PNW
438,HERMISTON_4,7,204.5,PNW
439,HERMISTON_4,8,0.0,PNW
440,HERMISTON_4,9,0.0,PNW
441,HERMISTON_4,10,204.5,PNW
442,HERMISTON_4,11,0.0,PNW
443,HERMISTON_4,12,0.0,PNW
444,HERMISTON_4,13,0.0,PNW
445,HERMISTON_4,14,0.0,PNW
446,HERMISTON_4,15,0.0,PNW
447,HERMISTON_4,16,204.5,PNW
448,HERMISTON_4,17,0.0,PNW
449,HERMISTON_4,18,0.0,PNW
450,HERMISTON_4,19,0.0,PNW
451,HERMISTON_4,20,0.0,PNW
452,HERMISTON_4,21,0.0,PNW
453,HERMISTON_4,22,0.0,PNW
